Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"An improved YOLO-based road traffic monitoring system","Computing","","103","2","10.1007/s00607-020-00869-8","Mohammed A. A. Al-qanessAaqif Afzaal AbbasiHong FanRehab Ali IbrahimSaeed H. AlsamhiAmmar Hawbani","2021","http://link.springer.com/article/10.1007/s00607-020-00869-8","Article"
"IPFS enabled blockchain for smart cities","International Journal of Information Technology","","13","1","10.1007/s41870-020-00568-9","Anupam TiwariUsha Batra","2021","http://link.springer.com/article/10.1007/s41870-020-00568-9","Article"
"Development of novel framework for patient health monitoring system using VANET: an Indian perspective","International Journal of Information Technology","","13","1","10.1007/s41870-020-00551-4","Pawan SinghRam Shringar RawSuhel Ahmad Khan","2021","http://link.springer.com/article/10.1007/s41870-020-00551-4","Article"
"Editorial","International Journal of Information Technology","","13","1","10.1007/s41870-021-00612-2","M. N. Hoda","2021","http://link.springer.com/article/10.1007/s41870-021-00612-2","Article"
"Deployment of Li-Fi in indoor positioning systems","International Journal of Information Technology","","13","1","10.1007/s41870-020-00485-x","Bibhuti PandaHarshvardhan BeriaChittaranjan Pradhan","2021","http://link.springer.com/article/10.1007/s41870-020-00485-x","Article"
"VCSP: virtual CPU scheduling for post-copy live migration of virtual machines","International Journal of Information Technology","","13","1","10.1007/s41870-020-00483-z","Narges JalaeiFaramarz Safi-Esfahani","2021","http://link.springer.com/article/10.1007/s41870-020-00483-z","Article"
"Circular diaphragm-based MOEMS pressure sensor using ring resonator","International Journal of Information Technology","","13","1","10.1007/s41870-020-00534-5","P. R. YashaswiniN. MamathaP. C. Srikanth","2021","http://link.springer.com/article/10.1007/s41870-020-00534-5","Article"
"Low-cost ultrasonic based object detection and collision avoidance method for autonomous robots","International Journal of Information Technology","","13","1","10.1007/s41870-020-00513-w","Jawad N. YasinSherif A. S. MohamedMohammad-Hashem HaghbayanJukka HeikkonenHannu TenhunenJuha Plosila","2021","http://link.springer.com/article/10.1007/s41870-020-00513-w","Article"
"A proposed model for neural machine translation of Sanskrit into English","International Journal of Information Technology","","13","1","10.1007/s41870-019-00340-8","Nimrita KoulSunilkumar S Manvi","2021","http://link.springer.com/article/10.1007/s41870-019-00340-8","Article"
"A Survey of Non-Volatile Main Memory Technologies: State-of-the-Arts, Practices, and Future Directions","Journal of Computer Science and Technology","","36","1","10.1007/s11390-020-0780-z","Hai-Kun LiuDi ChenHai JinXiao-Fei LiaoBinsheng HeKan HuYu Zhang","2021","http://link.springer.com/article/10.1007/s11390-020-0780-z","Article"
"Towards Efficient Short-Range Pair Interaction on Sunway Many-Core Architecture","Journal of Computer Science and Technology","","36","1","10.1007/s11390-020-9826-z","Jun-Shi ChenHong AnWen-Ting HanZeng LinXin Liu","2021","http://link.springer.com/article/10.1007/s11390-020-9826-z","Article"
"Unimem: Runtime Data Management on Non-Volatile Memory-Based Heterogeneous Main Memory for High Performance Computing","Journal of Computer Science and Technology","","36","1","10.1007/s11390-020-0942-z","Kai WuDong Li","2021","http://link.springer.com/article/10.1007/s11390-020-0942-z","Article"
"Automated Software Testing Technologies for Realistic Computer Graphics","Programming and Computer Software","","47","1","10.1134/S0361768820080034","E. Yu. DenisovA. G. VoloboyE. D. BiryukovM. S. KopylovI. A. Kalugina","2021","http://link.springer.com/article/10.1134/S0361768820080034","Article"
"A GPU-Accelerated In-Memory Metadata Management Scheme for Large-Scale Parallel File Systems","Journal of Computer Science and Technology","","36","1","10.1007/s11390-020-0783-9","Zhi-Guang ChenYu-Bo LiuYong-Feng WangYu-Tong Lu","2021","http://link.springer.com/article/10.1007/s11390-020-0783-9","Article"
"Using a Template Engine as a Computer Algebra Tool","Programming and Computer Software","","47","1","10.1134/S0361768821010047","M. N. GevorkyanA. V. Korol’kovaD. S. Kulyabov","2021","http://link.springer.com/article/10.1134/S0361768821010047","Article"
"Performance Evaluation of Memory-Centric ARMv8 Many-Core Architectures: A Case Study with Phytium 2000+","Journal of Computer Science and Technology","","36","1","10.1007/s11390-020-0741-6","Jian-Bin FangXiang-Ke LiaoChun HuangDe-Zun Dong","2021","http://link.springer.com/article/10.1007/s11390-020-0741-6","Article"
"Technology and Methods for Deferred Synthesis of 4K Stereo Clips for Complex Dynamic Virtual Scenes","Programming and Computer Software","","47","1","10.1134/S0361768820070063","P. Yu. TimokhinM. V. MikhaylyukE. M. VozhegovK. D. Panteley","2021","http://link.springer.com/article/10.1134/S0361768820070063","Article"
"Optimized SAT encoding of conformance checking artefacts","Computing","","103","1","10.1007/s00607-020-00831-8","Mathilde BoltenhagenThomas ChatainJosep Carmona","2021","http://link.springer.com/article/10.1007/s00607-020-00831-8","Article"
"Usage Scenarios for Byte-Addressable Persistent Memory in High-Performance and Data Intensive Computing","Journal of Computer Science and Technology","","36","1","10.1007/s11390-020-0776-8","Michèle WeilandBernhard Homölle","2021","http://link.springer.com/article/10.1007/s11390-020-0776-8","Article"
"Detecting Duplicate Contributions in Pull-Based Model Combining Textual and Change Similarities","Journal of Computer Science and Technology","","36","1","10.1007/s11390-020-9935-1","Zhi-Xing LiYue YuTao WangGang YinXin-Jun MaoHuai-Min Wang","2021","http://link.springer.com/article/10.1007/s11390-020-9935-1","Article"
"Symbolic Investigation of Eigenvectors for General Solution of a System of ODEs with a Symbolic Coefficient Matrix","Programming and Computer Software","","47","1","10.1134/S0361768821010035","D. V. DivakovA. A. Tiutiunnik","2021","http://link.springer.com/article/10.1134/S0361768821010035","Article"
"Subwords-Only Alternatives to fastText for Morphologically Rich Languages","Programming and Computer Software","","47","1","10.1134/S0361768821010059","Tsolak GhukasyanYeva YeshilbashyanKaren Avetisyan","2021","http://link.springer.com/article/10.1134/S0361768821010059","Article"
"Patterns Related to Microservice Architecture: a Multivocal Literature Review","Programming and Computer Software","","46","8","10.1134/S0361768820080253","J. A. ValdiviaA. Lora-GonzálezX. LimónK. Cortes-VerdinJ.O. Ocharán-Hernández","2020","http://link.springer.com/article/10.1134/S0361768820080253","Article"
"A Design Guide for Usable Web APIs","Programming and Computer Software","","46","8","10.1134/S0361768820080241","M. Tello-RodríguezJ. O. Ocharán-HernándezJ. C. Pérez-ArriagaX. LimónÁ.J. Sánchez-García","2020","http://link.springer.com/article/10.1134/S0361768820080241","Article"
"Mitigating Uncertainty in Developing and Applying Scientific Applications in an Integrated Computing Environment","Programming and Computer Software","","46","8","10.1134/S036176882008023X","A. TchernykhI. BychkovA. FeoktistovS. GorskyI. SidorovR. KostrominA. EdelevV. ZorkalzevA. Avetisyan","2020","http://link.springer.com/article/10.1134/S036176882008023X","Article"
"Automated Testing of a TCG Frontend for Qemu","Programming and Computer Software","","46","8","10.1134/S0361768820080058","D. S. KoltunovV. Yu. EfimovV. A. Padaryan","2020","http://link.springer.com/article/10.1134/S0361768820080058","Article"
"Designing Interfaces for Classes of a Neural Network Graph Model","Programming and Computer Software","","46","7","10.1134/S036176882007004X","Yu. L. KarpovI. A. VolkovaA. A. VylitokL. E. KarpovYu. G. Smetanin","2020","http://link.springer.com/article/10.1134/S036176882007004X","Article"
"Quality of Service in Software Defined Networks for Scientific Applications: Opportunities and Challenges","Programming and Computer Software","","46","8","10.1134/S0361768820080149","J. E. Lozano-RizkR. Rivera-RodriguezJ. I. Nieto-HipolitoS. Villarreal-ReyesA. Galaviz-MosquedaM. Vazquez-Briseno","2020","http://link.springer.com/article/10.1134/S0361768820080149","Article"
"HPMaX: heterogeneous parallel matrix multiplication using CPUs and GPUs","Computing","","102","12","10.1007/s00607-020-00846-1","Homin KangHyuck Chan KwonDuksu Kim","2020","http://link.springer.com/article/10.1007/s00607-020-00846-1","Article"
"Analytic Study of Containerizing Stateful Stream Processing as Microservice to Support Digital Twins in Fog Computing","Programming and Computer Software","","46","8","10.1134/S0361768820080083","Ameer B. A. AlaasamG. RadchenkoA. TchernykhJ. L. González Compeán","2020","http://link.springer.com/article/10.1134/S0361768820080083","Article"
"Developing Web Applications with Awareness of Data Quality Elements – DQAWA","Programming and Computer Software","","46","8","10.1134/S0361768820080125","C. Guerra-GarcíaH. Pérez GonzálezM. Ramírez-TorresReyes Juárez-Ramírez","2020","http://link.springer.com/article/10.1134/S0361768820080125","Article"
"Bridge Load Classifier Based on Deep Learning for Structural Displacement Correlation","Programming and Computer Software","","46","8","10.1134/S0361768820080101","Wendy Flores-Fuentes","2020","http://link.springer.com/article/10.1134/S0361768820080101","Article"
"ASIC design of 4K-point RADIX-2 FFT in 0.18 µm CMOS technology","International Journal of Information Technology","","12","4","10.1007/s41870-019-00334-6","Pulkit JainDebjyoti MallikS. S. GillParas Chawla","2020","http://link.springer.com/article/10.1007/s41870-019-00334-6","Article"
"Regular Expressions for Web Advertising Detection Based on an Automatic Sliding Algorithm","Programming and Computer Software","","46","8","10.1134/S0361768820080162","D. RiañoR. PiñonG. Molero-CastilloE. BárcenasA. Velázquez-Mena","2020","http://link.springer.com/article/10.1134/S0361768820080162","Article"
"An intelligent metro tracking system for Riyadh Smart City","International Journal of Information Technology","","12","4","10.1007/s41870-020-00435-7","Kahkashan Tabassum","2020","http://link.springer.com/article/10.1007/s41870-020-00435-7","Article"
"Secure keyword search using dual encryption in cloud computing","International Journal of Information Technology","","12","4","10.1007/s41870-018-0091-6","Husna TariqParul Agarwal","2020","http://link.springer.com/article/10.1007/s41870-018-0091-6","Article"
"Mixed Integer Programming Formulations for Steiner Tree and Quality of Service Multicast Tree Problems","Programming and Computer Software","","46","8","10.1134/S0361768820080174","C. RissoF. RobledoS. Nesmachnow","2020","http://link.springer.com/article/10.1134/S0361768820080174","Article"
"Search for the Global Extremum Using the Correlation Indicator for Neural Networks Supervised Learning","Programming and Computer Software","","46","8","10.1134/S0361768820080265","N. VershkovM. BabenkoV. KuchukovN. Kuchukova","2020","http://link.springer.com/article/10.1134/S0361768820080265","Article"
"Classification of Depressive Episodes Using Nighttime Data; a Multivariate and Univariate Analysis","Programming and Computer Software","","46","8","10.1134/S0361768820080198","J. G. Rodríguez-RuizC. E. Galván-TejadaS. Vázquez-ReyesJ. I. Galván-TejadaH. Gamboa-Rosales","2020","http://link.springer.com/article/10.1134/S0361768820080198","Article"
"Negotiation Approach for the Participation of Datacenters and Supercomputing Facilities in Smart Electricity Markets","Programming and Computer Software","","46","8","10.1134/S0361768820080150","J. MurañaS. NesmachnowS. IturriagaS. Montes de OcaG. BelcrediP. MonzónV. ShepelevA. Tchernykh","2020","http://link.springer.com/article/10.1134/S0361768820080150","Article"
"Editorial","International Journal of Information Technology","","12","4","10.1007/s41870-020-00526-5","M. N. Hoda","2020","http://link.springer.com/article/10.1007/s41870-020-00526-5","Article"
"Opinion mining with reviews summarization based on clustering","International Journal of Information Technology","","12","4","10.1007/s41870-020-00511-y","Shabnam Bagheri MarzijaraniHedieh Sajedi","2020","http://link.springer.com/article/10.1007/s41870-020-00511-y","Article"
"On opportunistic software reuse","Computing","","102","11","10.1007/s00607-020-00833-6","Niko MäkitaloAntero TaivalsaariArto KiviluotoTommi MikkonenRafael Capilla","2020","http://link.springer.com/article/10.1007/s00607-020-00833-6","Article"
